Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.004s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.010s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.006s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.016s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.003s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.007s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.011s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.017s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.008s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.003s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:11,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:56:11,2020-02-27 10:56:12,0.673s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:56:12,2020-02-27 10:56:17,5.002s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 10:56:17,2020-02-27 10:56:17,0.645s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 10:56:17,2020-02-27 10:56:24,6.431s,PASSED
,,,,,,,
Test Cases/Maintenance 1,Firefox 73.0,,,2020-02-27 10:56:24,2020-02-27 10:57:12,47.795s,PASSED
"openBrowser("""")",Firefox 73.0,,,2020-02-27 10:56:24,2020-02-27 10:56:30,6.060s,PASSED
"navigateToUrl(""https://twitter.com"")",Firefox 73.0,,,2020-02-27 10:56:30,2020-02-27 10:56:36,6.089s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:56:36,2020-02-27 10:56:41,5.002s,PASSED
"click(findTestObject(""Maintenance/Halaman Awal/div_Log in""))",Firefox 73.0,,,2020-02-27 10:56:41,2020-02-27 10:56:42,0.948s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Phone email or username_sessionusername_or_email""), Username)",Firefox 73.0,,,2020-02-27 10:56:42,2020-02-27 10:56:43,0.991s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Password_sessionpassword""), Password)",Firefox 73.0,,,2020-02-27 10:56:43,2020-02-27 10:56:44,0.788s,PASSED
"click(findTestObject(""Maintenance/Halaman Login/div_Log in""))",Firefox 73.0,,,2020-02-27 10:56:44,2020-02-27 10:56:47,2.856s,PASSED
delay(10),Firefox 73.0,,,2020-02-27 10:56:47,2020-02-27 10:56:57,10.005s,PASSED
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.003s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.003s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.003s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.004s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.003s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.004s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:56:57,0.780s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:56:57,2020-02-27 10:57:02,5.005s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 10:57:02,2020-02-27 10:57:03,0.718s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 10:57:03,2020-02-27 10:57:12,8.434s,PASSED
,,,,,,,
Test Cases/Maintenance 1,Firefox 73.0,,,2020-02-27 10:57:12,2020-02-27 10:57:57,45.495s,PASSED
"openBrowser("""")",Firefox 73.0,,,2020-02-27 10:57:12,2020-02-27 10:57:17,5.571s,PASSED
"navigateToUrl(""https://twitter.com"")",Firefox 73.0,,,2020-02-27 10:57:17,2020-02-27 10:57:22,4.480s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:57:22,2020-02-27 10:57:27,5.003s,PASSED
"click(findTestObject(""Maintenance/Halaman Awal/div_Log in""))",Firefox 73.0,,,2020-02-27 10:57:27,2020-02-27 10:57:28,0.983s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Phone email or username_sessionusername_or_email""), Username)",Firefox 73.0,,,2020-02-27 10:57:28,2020-02-27 10:57:29,1.532s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Password_sessionpassword""), Password)",Firefox 73.0,,,2020-02-27 10:57:29,2020-02-27 10:57:30,0.679s,PASSED
"click(findTestObject(""Maintenance/Halaman Login/div_Log in""))",Firefox 73.0,,,2020-02-27 10:57:30,2020-02-27 10:57:33,2.934s,PASSED
delay(10),Firefox 73.0,,,2020-02-27 10:57:33,2020-02-27 10:57:43,10.003s,PASSED
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
